2455180.46 17.4 0.07 LasCumbres/LasCumbres.Bessel_B AB
2455180.46 17.09 0.05 LasCumbres/LasCumbres.Bessel_V AB
2455180.46 16.72 0.15 LasCumbres/LasCumbres.Bessel_R AB
2455182.11 17.45 0.12 Generic/Johnson.B AB
2455182.11 17.09 0.09 Generic/Johnson.V AB
2455182.11 16.74 0.05 Generic/Johnson.R AB
2455182.11 16.64 0.03 Generic/Johnson.I AB
2455182.52 17.54 0.08 LasCumbres/LasCumbres.Bessel_B AB
2455182.52 17.07 0.07 LasCumbres/LasCumbres.Bessel_V AB
2455182.52 16.72 0.03 LasCumbres/LasCumbres.Bessel_R AB
2455184.46 17.6 0.2 LasCumbres/LasCumbres.Bessel_B AB
2455184.46 17.05 0.08 LasCumbres/LasCumbres.Bessel_V AB
2455184.46 16.72 0.09 LasCumbres/LasCumbres.Bessel_R AB
2455190.33 18.42 0.18 LaSilla/EFOSC.ESO640 AB
2455190.33 17.73 0.06 LaSilla/EFOSC.ESO639 AB
2455190.33 17.11 0.06 LaSilla/EFOSC.ESO641 AB
2455190.33 16.72 0.07 LaSilla/EFOSC.ESO642 AB
2455190.33 16.55 0.04 LaSilla/EFOSC.ESO705 AB
2455190.46 17.87 0.22 LasCumbres/LasCumbres.Bessel_B AB
2455190.46 17.16 0.06 LasCumbres/LasCumbres.Bessel_V AB
2455190.46 16.76 0.04 LasCumbres/LasCumbres.Bessel_R AB
2455192.5 17.92 0.09 LasCumbres/LasCumbres.Bessel_B AB
2455192.5 17.17 0.16 LasCumbres/LasCumbres.Bessel_V AB
2455192.5 16.77 0.05 LasCumbres/LasCumbres.Bessel_R AB
2455193.1 18.73 0.07 Liverpool/RATCam.sdss-u AB
2455193.1 17.94 0.08 Liverpool/RATCam.bessel-B AB
2455193.1 17.2 0.07 Liverpool/RATCam.bessel-V AB
2455193.1 16.78 0.03 Liverpool/RATCam.sdss-r AB
2455193.1 16.7 0.04 Liverpool/RATCam.sdss-i AB
2455194.59 17.98 0.07 LasCumbres/LasCumbres.Bessel_B AB
2455194.59 17.17 0.05 LasCumbres/LasCumbres.Bessel_V AB
2455194.59 16.76 0.04 LasCumbres/LasCumbres.Bessel_R AB
2455198.05 18.05 0.25 Liverpool/RATCam.bessel-B AB
2455198.05 17.21 0.06 Liverpool/RATCam.bessel-V AB
2455198.05 16.82 0.06 Liverpool/RATCam.sdss-r AB
2455198.05 16.59 0.04 Liverpool/RATCam.sdss-i AB
2455203.22 18.17 0.43 CAHA/CAHA.448_75ab AB
2455203.22 17.28 0.18 CAHA/CAHA.534_97b AB
2455203.22 16.82 0.18 CAHA/CAHA.641_158 AB
2455203.22 16.6 0.08 CAHA/CAHA.850_150ab AB
2455204.07 17.23 0.05 Generic/Johnson.V AB
2455204.07 16.72 0.06 Generic/Johnson.R AB
2455204.07 16.53 0.04 Generic/Johnson.I AB
2455205.13 19.46 0.36 Liverpool/RATCam.sdss-u AB
2455205.13 18.19 0.39 Liverpool/RATCam.bessel-B AB
2455205.13 17.19 0.07 Liverpool/RATCam.bessel-V AB
2455205.13 16.7 0.08 Liverpool/RATCam.sdss-r AB
2455205.13 16.59 0.04 Liverpool/RATCam.sdss-i AB
2455209.27 19.35 0.21 Liverpool/RATCam.sdss-u AB
2455209.27 18.21 0.18 Liverpool/RATCam.bessel-B AB
2455209.27 17.24 0.13 Liverpool/RATCam.bessel-V AB
2455209.27 16.76 0.06 Liverpool/RATCam.sdss-r AB
2455209.27 16.51 0.04 Liverpool/RATCam.sdss-i AB
2455212.14 19.42 0.11 Liverpool/RATCam.sdss-u AB
2455212.14 18.31 0.04 Liverpool/RATCam.bessel-B AB
2455212.14 17.25 0.15 Liverpool/RATCam.bessel-V AB
2455212.14 16.72 0.08 Liverpool/RATCam.sdss-r AB
2455212.14 16.47 0.03 Liverpool/RATCam.sdss-i AB
2455214.16 19.81 0.31 Liverpool/RATCam.sdss-u AB
2455214.16 18.34 0.12 Liverpool/RATCam.bessel-B AB
2455214.16 17.25 0.1 Liverpool/RATCam.bessel-V AB
2455215.53 18.47 0.27 LaSilla/DFOSC.Bessel_B AB
2455215.53 17.33 0.18 LaSilla/DFOSC.Bessel_V AB
2455215.53 16.82 0.1 LaSilla/DFOSC.Bessel_B AB
2455215.53 16.43 0.25 LaSilla/DFOSC.Gunn_i AB
2455220.24 19.89 0.26 LaSilla/EFOSC.ESO640 AB
2455220.24 18.42 0.03 LaSilla/EFOSC.ESO639 AB
2455220.24 17.3 0.06 LaSilla/EFOSC.ESO641 AB
2455220.24 16.77 0.07 LaSilla/EFOSC.ESO642 AB
2455220.24 16.46 0.04 LaSilla/EFOSC.ESO705 AB
2455225.01 18.5 0.27 Liverpool/RATCam.bessel-B AB
2455225.01 17.34 0.07 Liverpool/RATCam.bessel-V AB
2455225.01 16.78 0.09 Liverpool/RATCam.sdss-r AB
2455225.01 16.55 0.07 Liverpool/RATCam.sdss-i AB
2455232.95 17.42 0.45 Liverpool/RATCam.bessel-V AB
2455232.95 16.78 0.1 Liverpool/RATCam.sdss-r AB
2455232.95 16.51 0.03 Liverpool/RATCam.sdss-i AB
2455233.97 17.39 0.12 Liverpool/RATCam.bessel-V AB
2455233.97 16.8 0.04 Liverpool/RATCam.sdss-r AB
2455233.97 16.52 0.02 Liverpool/RATCam.sdss-i AB
2455234.15 20.1 0.51 NOT/ALFOSC.Bes_U AB
2455234.15 18.68 0.14 NOT/ALFOSC.Bes_B AB
2455234.15 17.39 0.1 NOT/ALFOSC.Bes_V AB
2455234.15 16.86 0.04 NOT/ALFOSC.Bes_R AB
2455234.15 16.51 0.05 NOT/ALFOSC.Bes_I AB
2455234.99 17.37 0.17 Liverpool/RATCam.bessel-V AB
2455234.99 16.82 0.1 Liverpool/RATCam.sdss-r AB
